tau_cal_0,tau_cal_1,tau_cal_2,tau_cal_3,tau_est_0,tau_est_1,tau_est_2,tau_est_3,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_3,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3
-1.229358,-0.0476740000000002,4.417996,-3.558441,-1.012103,0.522638,2.573421,-0.267344,0.190256,0.045732,-0.026546,-0.012989,0.20512,0.035501,0.169172,-0.188522,0.874799,-0.129628,0.237477,-0.414942
-1.428221,0.260012,4.934103,-5.73794,-0.059486,0.226764,4.212323,-0.875517,0.1974,0.043957,-0.022918,-0.015646,0.189053,0.037188,0.205439,-0.250062,0.568038,-0.231541,0.387411,-0.06123
-1.18461,0.184148,5.447333,-6.247998,-1.013142,0.144268,4.213757,-1.481847,0.20097,0.04307,-0.018716,-0.016826,0.179298,0.037411,0.231203,-0.281984,0.213045,-0.176959,0.400321,-0.190476
-0.808192,0.053612,5.880722,-7.540908,-0.715048,0.335972,5.678474,-1.90074,0.201172,0.041003,-0.01528,-0.018007,0.1742,0.030548,0.242474,-0.323453,-0.067914,-0.183631,0.281564,-0.047621
-0.736860999999999,0.016818,5.001031,-7.839419,-0.476644,0.110557,5.270714,-2.392983,0.199123,0.038938,-0.010508,-0.018892,0.164562,0.024994,0.232795,-0.347707,-0.236387,-0.217569,0.540772,-0.190478
-0.568127,0.00462399999999996,5.196847,-8.283049,-0.476456,0.262226,4.569533,-2.771182,0.196321,0.036873,-0.006311,-0.020073,0.159672,0.018898,0.2325,-0.363912,-0.357294,-0.271937,0.386714,-0.156463
-0.533164,-0.205738,4.791852,-8.636126,0.059463,-0.226909,4.6299,-3.113004,0.191646,0.033627,-0.001736,-0.022435,0.152512,0.009548,0.217346,-0.379309,-0.418263,-0.258316,0.342599,-0.142862
-0.608885,-0.118942,4.041433,-8.548106,-0.29759,-0.077179,2.579595,-4.207821,0.186217,0.030382,0.002456,-0.024206,0.141696,0.006023,0.202395,-0.383546,-0.474675,-0.305914,0.478521,-0.217697
-0.798408,0.327424,3.547211,-9.115942,-0.654261,0.148869,1.994239,-3.52536,0.180977,0.025661,0.007982,-0.025092,0.129821,0.003032,0.190625,-0.391362,-0.496026,-0.503147,0.509432,-0.020404
-1.027738,0.358962,3.1736,-9.283463,0.05971,1.060689,1.64323,-4.206246,0.175171,0.019464,0.014843,-0.024502,0.117413,-0.0003,0.179367,-0.393663,-0.496896,-0.475941,0.46975,0.027219
-1.004253,0.312952,2.501048,-9.288094,-0.475275,0.188363,0.587209,-4.431255,0.16879,0.014153,0.020557,-0.024502,0.102981,-0.001249,0.170437,-0.398746,-0.649531,-0.387506,0.622976,-0.034003
-1.263814,0.501862,2.8354,-9.559767,-0.831233,0.11247,0.470005,-4.733954,0.161269,0.009433,0.025697,-0.024207,0.088501,-0.001487,0.174915,-0.40061,-0.641533,-0.414731,0.447525,0.074846
-1.061508,0.438164,2.672959,-9.57433,8.9e-05,0.568131,0.176451,-4.695482,0.152233,0.004712,0.031977,-0.023911,0.065347,-0.001075,0.180978,-0.407427,-0.989751,-0.305887,0.526033,-0.006785
-1.827134,0.759092,3.298944,-10.247681,-1.422871,0.416504,0.35288,-5.036736,0.143942,0.000581,0.036165,-0.02214,0.038856,-0.000405,0.200773,-0.410277,-0.925438,-0.394336,0.408128,0.272128
-2.390667,0.706742,3.809186,-9.39568,-1.717705,0.833829,0.823441,-4.810556,0.132812,-0.002664,0.040731,-0.020959,0.007593,0.002765,0.227443,-0.397329,-0.995999,-0.271936,0.429307,-0.006785
-1.961507,-0.216354,4.544714,-9.382246,-1.538424,0.038758,2.294276,-4.47248,0.119594,-0.004434,0.045107,-0.018891,-0.017793,0.00106,0.256017,-0.371323,-1.423519,0.190587,0.364018,0.285723
-2.480029,1.008504,5.295457,-8.41229,-1.477496,0.304047,3.059577,-3.90528,0.105037,-0.005908,0.047962,-0.016234,-0.042802,-0.001304,0.280487,-0.327692,-1.347168,-0.435192,0.258834,0.31292
-2.196346,0.450412,5.086529,-6.834294,-0.708195,0.644211,4.119411,-3.299711,0.088191,-0.005021,0.050817,-0.012397,-0.059373,-0.014033,0.272174,-0.257471,-1.484197,-0.360386,0.223698,0.353722
-0.106250999999999,-0.553214,3.437663,-4.457021,-0.412552,-0.075524,4.414319,-2.427359,0.070185,-0.004725,0.053101,-0.008264,-0.03127,-0.046285,0.210598,-0.148453,-1.722337,-0.346793,0.249881,0.476148
3.820789,-1.031182,0.433504,-1.07069,1.000351,-0.985138,4.179478,-1.288466,0.051203,-0.005314,0.055193,-0.002065,0.065552,-0.063262,0.076043,-0.002993,-1.659287,-0.353629,0.043873,0.523745
8.654292,-0.82206,-3.278337,1.831329,3.58554,-1.66835,1.707003,0.227734,0.036948,-0.0062,0.054623,0.002953,0.213332,-0.053552,-0.090174,0.106678,-1.240426,-0.29925,-0.170794,0.380898
8.803043,0.04013,-5.878988,1.889555,6.28643,-2.581848,-2.471757,0.18794,0.030665,-0.011809,0.052153,0.00561,0.28766,-0.04539,-0.211379,0.095339,0.095891,-0.52378,-0.354656,0.176835
5.543468,1.416602,-3.09897,-0.464887,5.820722,-1.600881,-8.059611,-0.840199,0.039404,-0.018894,0.047401,0.008857,0.271306,-0.029274,-0.098631,-0.005386,1.286551,-0.864001,-0.275915,0.054406
2.754123,0.58435,-0.311263,-1.378921,9.362046,-1.992568,-7.530857,-1.557738,0.057061,-0.024504,0.048733,0.00679,0.208002,-0.004122,0.08079,-0.082103,1.264406,0.013555,0.556344,-0.421702
7.356083,-1.18766,0.832586,-2.279926,16.589409,-4.377521,-3.179253,-1.933094,0.046825,-0.013875,0.05766,0.005315,0.15324,0.018193,0.17883,-0.104379,-1.815779,1.07485,1.098332,-0.231212
4.895582,2.373092,1.738471,-1.143078,6.580851,-1.252578,0.589175,-0.567921,0.032193,-0.004724,0.065823,0.002068,0.120475,0.11746,0.206032,-0.090992,-0.902856,0.646214,0.883377,-0.591711
2.650765,3.174548,2.397188,-1.355424,2.878235,0.756855,1.296959,-0.038251,0.028197,-0.002067,0.07379,-0.002654,0.096918,0.115088,0.231892,-0.092236,-0.122765,0.170051,0.777681,-0.442063
1.230344,3.865768,0.840205,-0.000652000000000097,2.878069,1.514716,1.239053,0.15026,0.027436,-0.000296,0.0844,-0.008557,0.055822,0.12947,0.218183,-0.077137,-0.118417,0.013606,1.252185,-0.856924
1.868154,3.782822,0.215685999999999,0.601035,2.583527,0.87121,0.413533,-0.227982,0.023248,0.000885,0.098592,-0.015346,0.04353,0.141944,0.229186,-0.064753,-0.579142,0.224474,1.524582,-0.918105
0.843499,1.866424,0.093197,1.027871,2.406076,0.531341,1.064503,0.110702,0.016391,0.005608,0.112006,-0.021542,0.006614,0.101379,0.227373,-0.060951,-0.592847,0.503353,1.395489,-1.006548
-1.519137,0.9169,-0.105854,1.262844,-0.52796,1.362739,0.177554,0.453731,0.011624,0.011807,0.125777,-0.02774,-0.046351,0.062777,0.234405,-0.046866,-0.254994,0.3061,1.410777,-0.870497
-4.476294,0.619938,0.422476000000001,0.538186,-1.759729,1.09622,0.474187,0.035739,0.010288,0.013283,0.138212,-0.032462,-0.126646,0.039843,0.252298,-0.047378,-0.158198,0.088431,1.214837,-0.455543
-4.253189,1.875954,0.359770999999999,-0.00101800000000002,-3.98755,1.699523,0.771518,-0.155506,0.006475,0.013874,0.151762,-0.036592,-0.148432,0.077313,0.254683,-0.040964,-0.584278,0.013608,1.106627,-0.054141
-3.502872,2.677068,-0.630536,0.389043,-6.505714,2.265555,-0.356389,-0.262948,-6e-06,0.012693,0.164738,-0.039245,-0.130228,0.103289,0.241036,-0.043246,-0.527449,0.020406,1.268993,-0.244534
-4.675332,3.740438,-0.586029,-0.114407,-7.265877,2.755994,3.9e-05,-0.113591,-0.003251,0.01476,0.1762,-0.040718,-0.135085,0.151232,0.219989,-0.044727,0.030571,0.176861,0.840377,0.007091
-5.438649,4.381464,-0.686436,0.144049,-6.914892,3.057282,-0.773708,-0.146362,-0.002493,0.018302,0.185778,-0.041599,-0.157156,0.186119,0.219512,-0.049964,0.012722,0.326523,0.764893,-0.176587
-5.477846,4.796226,-0.451189,0.056075,-7.969797,4.416771,0.297876,-0.229266,-0.002689,0.021549,0.192525,-0.043369,-0.162989,0.196843,0.2097,-0.051452,-0.066327,0.231297,0.440282,-0.129075
-6.492005,5.349662,-0.480782,0.330807,-9.493418,5.094596,-0.238382,0.115389,-0.002882,0.023026,0.196632,-0.046319,-0.183353,0.207244,0.196334,-0.045052,0.08776,0.088439,0.236666,-0.149566
-7.848158,5.138716,-0.317054,0.445005,-10.373696,5.205161,0.178736,0.074335,-0.00155,0.024502,0.197749,-0.0475,-0.21927,0.206224,0.188795,-0.039495,0.113979,0.156472,0.046602,-0.12244
-9.083883,5.019788,-0.414036,0.528765,-11.898947,5.503458,0.357571,-0.040693,-0.000217,0.025978,0.197929,-0.048385,-0.25425,0.203736,0.177879,-0.031046,0.096364,0.156476,-0.043607,-0.047645
-9.86096,5.279236,-0.121921,0.728221,-13.952184,6.065177,-0.119321,0.341686,0.001114,0.027454,0.196804,-0.048386,-0.274614,0.210232,0.180505,-0.020351,0.10524,0.102052,-0.142777,-0.013673
-10.500102,5.20697,-0.187449,0.669905,-15.068031,6.325942,0.178694,0.074336,0.002637,0.028635,0.194932,-0.047796,-0.287333,0.20719,0.170893,-0.012843,0.175576,0.07484,-0.206763,0.10196
-11.167404,5.207238,-0.244294,0.50642,-15.833324,6.587113,0.536063,-0.155341,0.004922,0.029816,0.191762,-0.04514,-0.30211,0.209287,0.15894,-0.006388,0.210642,0.088446,-0.288128,0.23119
-11.606062,5.841736,-0.382433,0.422056,-16.246554,6.623106,1.5e-05,-0.037864,0.007018,0.030111,0.188774,-0.042779,-0.314288,0.222114,0.146667,0.001849,0.180176,-0.040823,-0.335121,0.346822
-11.469196,6.229854,-0.608329,0.551621,-17.070315,7.000594,-0.238013,-0.112159,0.009117,0.029226,0.184859,-0.038352,-0.305769,0.233259,0.13712,0.007105,0.224093,-0.054432,-0.292573,0.292402
-11.049785,5.978588,-0.488505,0.321228,-17.543606,7.301232,-0.178359,-0.301996,0.011974,0.029521,0.180749,-0.034221,-0.286435,0.23425,0.12743,0.010723,0.302735,0.081641,-0.422235,0.401186
-10.500218,6.158222,-0.535507,0.15306,-16.785004,6.960818,-0.41616,-0.14961,0.015021,0.030112,0.175699,-0.029204,-0.267425,0.234025,0.113548,0.014452,0.307304,-0.020416,-0.509134,0.46917
-10.352527,6.29314,-0.78491,0.0784360000000002,-15.909311,6.925338,-0.475359,-0.187641,0.018831,0.029521,0.170078,-0.023893,-0.255876,0.231581,0.094432,0.017865,0.368891,-0.11567,-0.55312,0.482757
-9.925223,5.881116,-0.863827,-0.0838479999999999,-15.795581,6.774506,-1.48479,-0.374495,0.021879,0.028931,0.164449,-0.019172,-0.245652,0.223607,0.077976,0.021534,0.280819,-0.020418,-0.648999,0.550749
-9.739713,5.997162,-0.950901,0.326237,-15.212435,7.004693,0.356162,-0.038612,0.025499,0.027455,0.157495,-0.014156,-0.234712,0.216928,0.063618,0.026087,0.316164,-0.156486,-0.698012,0.339919
-9.430658,5.612716,-1.183288,0.618849,-15.15714,6.665306,-0.711772,-0.339761,0.028547,0.026273,0.149777,-0.010911,-0.224355,0.209281,0.046885,0.0307,0.289544,-0.061238,-0.694506,0.210713
-9.546708,5.7007,-1.128768,0.780268,-14.808707,6.742591,-0.829886,0.11451,0.032164,0.025388,0.141298,-0.007665,-0.215272,0.201804,0.026278,0.034417,0.443224,-0.20411,-0.873366,0.135891
-8.660553,4.954198,-0.982212000000001,0.20924,-14.401949,6.100959,-0.592174,-0.492098,0.036351,0.024207,0.130547,-0.003239,-0.192808,0.186625,0.003929,0.034501,0.319994,-0.040829,-1.091619,0.36713
-8.260877,4.759452,-1.352416,0.802518,-13.641429,5.990669,-0.828356,0.113683,0.039967,0.02273,0.119028,-0.000584,-0.170736,0.161422,-0.023538,0.036404,0.443136,-0.299346,-1.105867,0.061091
-6.920197,3.38009,-1.681704,0.31419,-12.05727,5.503677,-0.945764,-0.038185,0.043772,0.020959,0.107119,0.002662,-0.137917,0.125918,-0.059869,0.039706,0.280541,-0.11566,-1.246498,0.305955
-6.003462,2.543372,-1.714468,0.256022,-10.82487,4.183232,-2.066514,0.074584,0.047198,0.018596,0.092926,0.004727,-0.10453,0.082513,-0.09609,0.047607,0.346491,-0.312931,-1.505466,0.407989
-4.851268,0.88777,-1.610413,0.711478,-9.473847,3.620416,-1.238314,0.453624,0.050243,0.015644,0.076632,0.005906,-0.071575,0.023468,-0.117115,0.059932,0.293819,-0.326525,-1.616631,0.319586
-4.692226,-0.914092,-0.499338000000001,0.658668,-7.298648,2.377619,-1.059878,0.491517,0.054048,0.010921,0.058419,0.007086,-0.060232,-0.047665,-0.110337,0.07587,0.346213,-0.421744,-1.859781,0.530466
-5.871542,-3.157882,1.193855,1.069534,-6.182399,0.980829,-0.70563,1.021894,0.058419,0.005902,0.040939,0.008266,-0.087571,-0.133825,-0.068006,0.090222,0.380946,-0.516964,-1.95874,0.489683
-9.525062,-5.944936,2.964112,1.527726,-6.301815,-0.455424,1.291751,0.720776,0.061648,0.001474,0.023052,0.011217,-0.195496,-0.22798,0.01138,0.095179,0.262511,-0.469342,-1.627956,0.285662
-14.355829,-6.69444,5.669585,0.22161,-9.542831,-1.171275,2.52226,0.987936,0.063925,-0.002658,0.009903,0.016236,-0.337502,-0.253921,0.130482,0.099656,0.152942,-0.421725,-1.327555,0.931945
-12.144396,-2.57933,5.32693,-0.413109,-16.201504,-0.214933,3.69371,1.29492,0.065631,-0.007086,0.003025,0.025683,-0.275369,-0.114377,0.205753,0.08427,0.104698,-0.3197,-0.129365,0.938892
-2.556734,1.99636,3.981738,-2.767736,-16.911274,1.378909,3.460641,0.389733,0.067717,-0.008562,0.005848,0.039563,0.018653,0.062063,0.229728,0.048635,0.419747,0.061195,0.807631,1.497268
1.587633,2.310602,7.191502,1.013659,-9.199161,1.330925,15.663746,4.145142,0.077391,-0.005316,0.006973,0.04488,0.198654,0.102987,0.202419,0.038595,1.328286,0.469244,-1.152676,-0.585392
2.572598,0.415552,8.315411,0.665984,0.059185,1.590609,17.634232,5.878872,0.093116,0.003834,-0.008639,0.0372,0.251106,0.092949,0.16593,-0.023812,1.478526,1.128949,-1.975593,-1.095642
2.296969,-0.067024,6.828459,0.761931,2.128462,-0.185563,9.531631,3.422594,0.109565,0.014163,-0.03,0.023618,0.255494,0.088098,0.118905,-0.055843,1.405273,1.142537,-1.552917,-1.374228
1.420697,-1.086,4.000639,-0.949551,1.12494,-0.147688,5.960997,1.103314,0.125785,0.025378,-0.036489,0.01358,0.256116,0.079406,0.111604,-0.090249,1.570444,1.35342,-0.149157,-0.823087
0.660227,-1.009512,4.820939,-3.277113,1.067458,-0.410802,7.011538,0.722501,0.144219,0.037775,-0.03859,0.00679,0.251856,0.076671,0.129921,-0.148237,1.553534,1.088196,-0.304082,-0.299281
-0.744714,-0.528396,5.412977,-3.661705,-0.059493,-0.227553,6.891584,0.494273,0.163361,0.048399,-0.044139,0.004724,0.252087,0.070664,0.121578,-0.178201,1.925062,0.598173,-0.635026,-0.45571
-0.69163,-0.831394,4.903675,-4.116387,-0.8928,-0.462,5.77938,-0.378697,0.179277,0.056367,-0.049498,1e-06,0.247569,0.063092,0.104993,-0.204376,1.540925,0.516572,-0.5207,-0.496519
-0.561455,-1.838858,4.107356,-4.820533,1.19191,-0.25242,4.901907,-0.796394,0.195531,0.064335,-0.054095,-0.004131,0.243016,0.052008,0.084061,-0.22035,1.111715,0.734524,-0.326728,-0.292471
-0.858055999999999,-1.727828,3.592082,-5.639094,-0.656278,0.143788,5.192027,-1.062091,0.206917,0.068759,-0.058119,-0.006197,0.237827,0.044252,0.052709,-0.238289,0.969953,0.496309,-0.410691,-0.081603
-1.107154,-1.55409,3.871145,-5.583747,-0.418037,0.070538,3.557226,-1.743451,0.21681,0.071411,-0.06272,-0.007968,0.229576,0.039539,0.054301,-0.260701,0.776982,0.298965,-0.47281,-0.367289
-1.246003,-0.604742,4.086759,-6.048078,-1.314951,-0.281305,2.506742,-1.894893,0.223172,0.071406,-0.066748,-0.011806,0.222149,0.042595,0.070895,-0.290732,0.605099,-0.129794,-0.322842,-0.462536
-1.362413,-0.314008,4.309078,-7.607017,-0.059783,-0.000739,2.506315,-2.12259,0.227492,0.069926,-0.069244,-0.016824,0.208713,0.040383,0.0932,-0.344505,0.352574,-0.286141,-0.123989,-0.292504
-1.094286,-0.0417399999999998,4.535839,-8.794329,-0.358579,0.185016,2.447957,-3.296507,0.229778,0.066379,-0.069437,-0.0183,0.199964,0.043209,0.11658,-0.384223,0.025398,-0.32668,0.057293,-0.176873
-0.861467,-0.25087,4.844415,-9.176199,-0.478283,-0.118886,2.91463,-3.827341,0.228697,0.062836,-0.068098,-0.020957,0.194644,0.037243,0.139445,-0.407598,-0.165194,-0.25846,0.17208,-0.244913
-0.708258999999999,-0.299962,4.888864,-9.698016,-0.776952,-0.159665,2.973357,-3.714027,0.226294,0.06018,-0.066566,-0.022729,0.188257,0.030236,0.143822,-0.420991,-0.311518,-0.299179,0.185418,-0.129267
-0.520803,-0.277892,4.519958,-10.160029,-0.418175,-0.155496,3.207312,-4.093059,0.221662,0.055754,-0.06369,-0.023024,0.184277,0.026096,0.135128,-0.431603,-0.393836,-0.305924,0.225246,-0.027223
-0.191781,-0.0691620000000001,4.091039,-10.236501,-0.477539,0.033641,2.85786,-4.698486,0.217022,0.051328,-0.061582,-0.022729,0.184161,0.017746,0.119725,-0.432734,-0.479177,-0.469149,0.220818,-0.006812
-0.181766,0.107628,3.429942,-9.950253,-0.119263,0.11269,1.633352,-4.659215,0.211641,0.045131,-0.0589,-0.02332,0.181509,0.013814,0.09984,-0.425685,-0.436427,-0.523569,0.269279,-0.054436
-0.158584,0.40728,2.854001,-9.816747,-0.178846,0.074577,0.87513,-4.847582,0.206624,0.038935,-0.056027,-0.024205,0.176648,0.01126,0.079316,-0.421774,-0.445288,-0.618765,0.264787,-0.061239
-0.401311000000001,0.66326,2.247731,-10.049745,-0.297872,0.225724,0.116545,-5.187343,0.201607,0.030967,-0.052579,-0.024206,0.167118,0.008199,0.064162,-0.426741,-0.402902,-0.67315,0.335397,-0.006815
-0.740212,0.804764,2.004376,-10.365276,0.119202,0.265603,-0.81763,-5.18596,0.196949,0.02359,-0.04875,-0.024796,0.151231,0.006448,0.05789,-0.443762,-0.429959,-0.659512,0.330812,-0.054437
-0.720429,1.073748,1.723224,-10.835273,-0.476165,0.036818,-1.869424,-5.638694,0.190032,0.013853,-0.043391,-0.024797,0.139605,0.007039,0.058345,-0.460386,-0.522258,-0.639084,0.410088,-0.027226
-0.994123,0.880316,1.862054,-11.197403,-0.892343,-0.001203,-1.811582,-6.055259,0.18403,0.008543,-0.039372,-0.024502,0.122999,0.007521,0.059804,-0.468589,-0.570981,-0.455488,0.308673,0.047614
-1.233917,0.741086,1.852723,-11.172988,-1.010745,-0.076543,-1.928926,-5.903631,0.177267,0.005003,-0.03612,-0.024207,0.105136,0.007953,0.064787,-0.470583,-0.645334,-0.326293,0.334976,0.006794
-1.132782,0.261866,2.347505,-10.896889,-0.653501,0.378573,-1.75415,-6.24473,0.169369,0.002053,-0.031912,-0.023616,0.088693,0.005351,0.087371,-0.456771,-0.845439,-0.081463,0.317285,0.034007
-1.572371,0.141068,2.747228,-10.716696,-0.771799,0.302944,-1.286758,-6.397129,0.1609,0.000578,-0.028277,-0.02214,0.066637,0.001662,0.110889,-0.431216,-0.863417,-0.054274,0.365961,0.244898
-1.964362,-0.160578,3.390154,-9.542049,-1.305179,0.189486,-0.292593,-5.603675,0.151858,-0.000601,-0.024834,-0.019779,0.042884,-0.005945,0.134042,-0.387856,-0.924864,0.000129,0.290873,0.170062
-1.332698,-0.999592,3.716465,-8.382187,-0.474239,-0.719566,1.170092,-4.886175,0.139793,-0.000599,-0.022155,-0.016826,0.023481,-0.023932,0.146968,-0.322183,-1.369111,0.149801,0.255805,0.374131
-1.781202,-0.735192,3.12667,-5.952512,-1.065705,-0.113411,1.989616,-3.750802,0.126772,-0.001483,-0.019476,-0.013283,0.014464,-0.051373,0.123224,-0.224719,-1.074789,-0.380754,0.220415,0.333306
0.495326,-1.784076,0.692998,-3.632321,-1.478495,-0.605226,1.755935,-2.99268,0.112791,-0.003843,-0.016416,-0.00797,0.045047,-0.070558,0.030696,-0.105377,-1.433183,-0.108687,0.242401,0.598573
2.897477,-1.02962,-1.924487,-0.613411,1.771879,-1.78124,0.819502,-1.401378,0.098037,-0.006203,-0.015268,-0.003247,0.11302,-0.066364,-0.091537,-0.00112,-1.186536,-0.387605,0.008881,0.333293
3.259311,-0.485068,-4.323299,0.702484,4.013051,-1.784798,-1.931684,-1.060229,0.08724,-0.010631,-0.01565,-0.000885,0.129957,-0.048109,-0.199495,0.043539,-0.882108,-0.319636,-0.136413,0.204058
0.670211,1.071082,-3.939104,-0.386888,2.949302,-0.876649,-5.208743,-1.743216,0.080408,-0.017124,-0.017942,0.003247,0.077285,-0.018607,-0.19805,0.019877,-0.389758,-0.557786,-0.281798,0.401319
5.315377,-0.92619,-1.878502,-0.822364,10.60312,-3.238509,-6.729489,-1.062873,0.06334,-0.017713,-0.019662,0.005314,0.045125,0.008566,-0.093042,-0.025404,-2.976451,0.85728,0.022001,0.027207
7.991218,0.834238,0.92501,-0.956042,8.810146,-2.849965,-4.389325,-1.061645,0.026859,-0.012399,-0.018133,0.004133,0.061223,0.04217,0.038591,-0.047713,-3.394239,0.401416,0.246545,-0.170054
5.229554,2.555292,1.446419,-0.849111,3.165263,-1.100358,-0.643999,-0.605972,0.001523,-0.00856,-0.013549,0.001181,0.042473,0.115162,0.084438,-0.047476,-1.898152,0.578184,0.501628,-0.183657
1.749848,5.346958,2.169262,-0.198458,3.458453,-0.15164,0.058616,-0.075778,0.002098,-0.00059,0.001332,-0.008265,0.045816,0.187618,0.128518,-0.042323,-0.109859,0.149641,0.505194,-0.326496
4.404519,5.846534,2.345262,-0.272187,3.867495,0.947995,1.993872,0.263095,-0.002099,0.004133,0.00724,-0.012103,0.089568,0.24391,0.150582,-0.041492,-0.598087,0.673388,0.619144,-0.231269
7.051526,5.055024,1.341424,-0.0639599999999999,5.211525,2.503991,1.760792,-0.115856,-0.011455,0.012103,0.017716,-0.014759,0.128637,0.235474,0.161226,-0.043981,-1.074153,0.823053,1.123163,-0.333295
6.063706,4.78751,1.462234,-0.397454,5.500933,2.01403,1.233754,0.225261,-0.019673,0.018303,0.029897,-0.017121,0.127381,0.209178,0.166241,-0.044445,-0.458408,0.46937,0.973183,-0.142823
4.639015,5.147184,0.688519,0.741001,4.915067,2.241139,1.646637,-0.116709,-0.021587,0.020664,0.042064,-0.019483,0.10516,0.2004,0.182365,-0.031742,-0.101435,0.122448,1.409503,-0.523738
3.818528,5.315566,1.034413,-0.138607,3.920039,2.277457,0.942044,-0.342792,-0.022542,0.020369,0.056501,-0.020662,0.081794,0.184856,0.198682,-0.027833,-0.083384,-0.190478,1.260056,-0.020334
3.097087,4.774362,0.928209,-0.643631,4.504318,2.126327,0.943105,-0.342914,-0.024642,0.018893,0.070543,-0.020661,0.045981,0.177131,0.213648,-0.030072,-0.312641,-0.013611,1.324708,0.204178
0.883659,4.495124,1.225025,-1.03034,3.450473,1.594812,0.884999,-0.001791,-0.027891,0.019188,0.08306,-0.017709,-0.020012,0.169932,0.220479,-0.036059,-0.303947,0.013598,1.105225,0.285795
-2.638496,4.052272,0.538613,-0.743662,0.233827,2.234362,0.531587,0.07481,-0.030568,0.019778,0.097269,-0.01446,-0.122578,0.162563,0.226644,-0.033312,-0.290927,0.115639,1.347881,0.136181
-5.87565,3.556576,0.215082,-0.533025,-3.331728,2.796769,0.118319,-0.492523,-0.035545,0.023912,0.110322,-0.014163,-0.232403,0.157884,0.225932,-0.032206,-0.50719,0.231292,1.337584,0.040975
-9.72415,3.780016,0.079739,-0.086805,-8.706105,4.151296,-0.473545,-0.188488,-0.040138,0.025092,0.124493,-0.013866,-0.344686,0.158802,0.225836,-0.028751,-0.467515,0.115642,1.226918,-0.14266
-14.524375,3.60797,0.0296270000000001,-0.336447,-14.25371,5.013646,-0.948122,-0.338882,-0.043009,0.025388,0.137702,-0.015044,-0.467322,0.151096,0.224443,-0.024679,-0.16329,0.081635,1.069449,0.047786
